_Eihop,_P0,hops,d,_R,_Nb
1.54,0.212,1,135,250,90
0.601,0.162,1,135,250,90
0.14,0.28,2,67,250,90
0.766,0.190,1,135,250,90
0.766,0.190,1,135,250,90
0.219,0.100,1,135,250,90
0.158,0.86,1,135,250,90
1.44,0.219,1,135,250,90
0.856,0.198,1,135,250,90
0.601,0.162,1,135,250,90
0.507,0.151,2,67,250,90
0.255,0.104,1,135,250,90
0.306,0.111,2,67,250,90
0.586,0.158,1,135,250,90
0.954,0.205,1,135,250,90
0.144,0.75,1,135,250,90
0.68,0.57,1,135,250,90
0.72,0.57,1,135,250,90
0.14,0.28,2,67,250,90
0.93,0.61,1,135,250,90
0.36,0.43,2,67,250,90
0.889,0.205,1,135,250,90
0.475,0.140,1,135,250,90
0.687,0.172,1,135,250,90
0.68,0.57,1,135,250,90
0.97,0.64,1,135,250,90
0.00,0.14,2,67,250,90
0.216,0.100,1,135,250,90
0.327,0.118,1,135,250,90
0.280,0.115,1,135,250,90
0.14,0.28,1,135,250,90
0.108,0.72,1,135,250,90
0.889,0.205,2,67,250,90
0.882,0.205,2,67,250,90
0.532,0.144,1,135,250,90
0.25,0.28,1,135,250,90
0.424,0.133,1,135,250,90
0.03,0.14,1,135,250,90
0.655,0.176,1,135,250,90
0.907,0.205,1,135,250,90
1.54,0.212,1,135,250,90
0.18,0.28,2,67,250,90
0.734,0.169,1,135,250,90
0.871,0.187,2,67,250,90
0.100,0.64,2,67,250,90
0.140,0.72,1,135,250,90
0.255,0.104,1,135,250,90
0.712,0.176,2,67,250,90
0.547,0.147,1,135,250,90
0.964,0.194,1,135,250,90
0.525,0.154,2,67,250,90
1.08,0.212,2,67,250,90
0.230,0.93,2,67,250,90
0.428,0.126,1,135,250,90
0.590,0.162,1,135,250,90
0.417,0.122,1,135,250,90
0.162,0.75,1,135,250,90
0.255,0.104,1,135,250,90
0.108,0.72,1,135,250,90
0.162,0.86,1,135,250,90
0.280,0.115,1,135,250,90
1.87,0.223,1,135,250,90
0.118,0.61,1,135,250,90
0.507,0.136,1,135,250,90
0.75,0.57,1,135,250,90
0.39,0.43,1,135,250,90
0.835,0.180,1,135,250,90
0.338,0.118,1,135,250,90
0.410,0.133,1,135,250,90
0.162,0.86,1,135,250,90
0.187,0.86,1,135,250,90
0.14,0.28,1,135,250,90
0.39,0.32,1,135,250,90
0.46,0.43,1,135,250,90
0.93,0.57,1,135,250,90
0.331,0.118,2,67,250,90
0.97,0.64,1,135,250,90
0.162,0.86,2,67,250,90
0.435,0.126,1,135,250,90
1.22,0.219,1,135,250,90
0.572,0.154,1,135,250,90
0.288,0.104,1,135,250,90
0.972,0.208,2,67,250,90
0.158,0.86,1,135,250,90
0.410,0.133,1,135,250,90
0.572,0.154,1,135,250,90
0.50,0.43,1,135,250,90
0.547,0.162,1,135,250,90
0.43,0.43,1,135,250,90
0.601,0.162,1,135,250,90
1.87,0.219,1,135,250,90
0.950,0.205,1,135,250,90
0.410,0.133,1,135,250,90
1.69,0.216,1,135,250,90
0.831,0.190,1,135,250,90
0.259,0.93,1,135,250,90
0.500,0.147,1,135,250,90
0.108,0.72,1,135,250,90
0.471,0.140,2,67,250,90
0.738,0.183,1,135,250,90
0.954,0.205,1,135,250,90
0.979,0.198,1,135,250,90
0.162,0.75,1,135,250,90
0.108,0.72,1,135,250,90
0.154,0.86,2,67,250,90
0.500,0.147,1,135,250,90
0.241,0.100,2,67,250,90
0.709,0.176,1,135,250,90
0.849,0.183,2,67,250,90
0.504,0.147,1,135,250,90
0.14,0.28,1,135,250,90
0.36,0.43,1,135,250,90
0.36,0.43,1,135,250,90
0.586,0.154,1,135,250,90
0.255,0.104,1,135,250,90
0.601,0.162,2,67,250,90
0.892,0.205,1,135,250,90
0.158,0.86,2,67,250,90
0.410,0.133,1,135,250,90
0.284,0.115,1,135,250,90
0.14,0.28,1,135,250,90
0.320,0.115,1,135,250,90
0.03,0.14,2,67,250,90
0.36,0.43,2,67,250,90
0.561,0.151,1,135,250,90
0.108,0.72,1,135,250,90
0.187,0.86,1,135,250,90
1.162,0.234,1,135,250,90
