_Eihop,_P0,hops,d,_R,_Nb
0.32,0.36,2,67,250,90
0.702,0.154,2,67,250,90
0.478,0.122,1,135,250,90
0.532,0.144,2,67,250,90
0.118,0.61,2,67,250,90
0.18,0.28,2,67,250,90
0.277,0.104,2,67,250,90
0.691,0.154,1,135,250,90
0.486,0.122,1,135,250,90
0.270,0.97,2,67,250,90
0.500,0.126,2,67,250,90
0.442,0.122,1,135,250,90
0.32,0.28,2,67,250,90
0.475,0.126,1,135,250,90
0.273,0.97,1,135,250,90
0.291,0.108,2,67,250,90
0.453,0.129,1,135,250,90
0.435,0.122,1,135,250,90
0.712,0.147,2,67,250,90
0.108,0.57,1,135,250,90
0.453,0.108,2,67,250,90
0.172,0.79,1,135,250,90
0.154,0.75,1,135,250,90
0.799,0.169,1,135,250,90
0.370,0.115,1,135,250,90
0.133,0.68,2,67,250,90
0.172,0.79,1,135,250,90
0.435,0.126,2,67,250,90
0.90,0.54,1,135,250,90
0.07,0.18,1,135,250,90
0.198,0.79,2,67,250,90
0.435,0.126,1,135,250,90
0.86,0.57,1,135,250,90
0.709,0.158,2,67,250,90
0.115,0.68,1,135,250,90
0.72,0.50,1,135,250,90
0.201,0.79,2,67,250,90
0.190,0.86,1,135,250,90
0.489,0.129,1,135,250,90
0.558,0.140,2,67,250,90
0.68,0.46,1,135,250,90
0.637,0.151,1,135,250,90
0.529,0.133,2,67,250,90
0.32,0.32,1,135,250,90
0.381,0.118,1,135,250,90
0.100,0.61,1,135,250,90
0.122,0.68,1,135,250,90
0.684,0.162,1,135,250,90
0.626,0.147,2,67,250,90
0.309,0.104,1,135,250,90
0.745,0.158,1,135,250,90
0.720,0.151,1,135,250,90
0.403,0.126,2,67,250,90
0.284,0.100,1,135,250,90
0.576,0.136,2,67,250,90
0.392,0.122,1,135,250,90
0.03,0.10,1,135,250,90
0.194,0.86,1,135,250,90
0.28,0.28,1,135,250,90
0.838,0.169,1,135,250,90
0.309,0.104,2,67,250,90
0.860,0.176,1,135,250,90
0.396,0.122,1,135,250,90
0.07,0.18,2,67,250,90
0.104,0.61,2,67,250,90
0.892,0.180,2,67,250,90
0.252,0.93,1,135,250,90
0.586,0.136,2,67,250,90
0.25,0.28,2,67,250,90
0.536,0.140,2,67,250,90
0.136,0.68,2,67,250,90
0.712,0.151,1,135,250,90
0.230,0.82,1,135,250,90
0.370,0.111,1,135,250,90
0.486,0.129,1,135,250,90
0.424,0.122,1,135,250,90
0.21,0.28,1,135,250,90
0.61,0.46,2,67,250,90
0.334,0.104,1,135,250,90
0.838,0.172,2,67,250,90
0.482,0.129,1,135,250,90
0.140,0.72,2,67,250,90
0.457,0.126,2,67,250,90
0.201,0.82,1,135,250,90
0.212,0.82,2,67,250,90
0.554,0.129,2,67,250,90
0.741,0.158,1,135,250,90
0.640,0.151,1,135,250,90
0.32,0.36,1,135,250,90
0.777,0.162,1,135,250,90
0.622,0.144,1,135,250,90
0.36,0.39,2,67,250,90
0.118,0.68,2,67,250,90
0.666,0.158,1,135,250,90
0.18,0.28,2,67,250,90
0.126,0.64,1,135,250,90
0.07,0.18,1,135,250,90
0.460,0.133,2,67,250,90
0.216,0.79,1,135,250,90
0.07,0.18,1,135,250,90
0.219,0.86,1,135,250,90
0.964,0.194,1,135,250,90
0.237,0.86,2,67,250,90
0.54,0.46,1,135,250,90
0.651,0.154,2,67,250,90
0.244,0.90,2,67,250,90
0.07,0.18,2,67,250,90
0.288,0.93,1,135,250,90
0.842,0.169,1,135,250,90
0.61,0.43,1,135,250,90
0.637,0.151,1,135,250,90
0.756,0.169,2,67,250,90
0.421,0.118,1,135,250,90
0.288,0.97,1,135,250,90
0.36,0.39,1,135,250,90
0.50,0.39,2,67,250,90
0.32,0.36,2,67,250,90
0.360,0.104,2,67,250,90
0.540,0.136,1,135,250,90
0.666,0.158,2,67,250,90
0.630,0.147,2,67,250,90
0.597,0.147,2,67,250,90
0.658,0.147,2,67,250,90
0.100,0.50,1,135,250,90
0.468,0.126,2,67,250,90
0.324,0.108,2,67,250,90
0.378,0.111,1,135,250,90
0.241,0.90,1,135,250,90
