_Eihop,_P0,hops,d,_R,_Nb
0.72,0.43,1,135,250,90
0.133,0.64,2,67,250,90
0.439,0.104,2,67,250,90
0.18,0.25,1,135,250,90
0.601,0.129,2,67,250,90
0.439,0.111,2,67,250,90
0.10,0.18,2,67,250,90
0.104,0.57,2,67,250,90
0.248,0.86,2,67,250,90
0.280,0.82,1,135,250,90
0.284,0.86,2,67,250,90
0.252,0.86,1,135,250,90
0.18,0.25,2,67,250,90
0.439,0.111,1,135,250,90
0.320,0.97,2,67,250,90
0.687,0.144,1,135,250,90
0.414,0.104,2,67,250,90
0.90,0.50,2,67,250,90
0.21,0.21,2,67,250,90
0.532,0.122,1,135,250,90
0.162,0.68,2,67,250,90
0.79,0.46,2,67,250,90
0.14,0.21,1,135,250,90
0.435,0.111,2,67,250,90
0.388,0.104,1,135,250,90
0.68,0.39,2,67,250,90
0.46,0.32,1,135,250,90
0.75,0.46,1,135,250,90
0.183,0.72,2,67,250,90
0.162,0.72,1,135,250,90
0.180,0.72,1,135,250,90
0.97,0.54,2,67,250,90
0.03,0.10,1,135,250,90
0.68,0.43,2,67,250,90
0.10,0.14,1,135,250,90
0.03,0.10,2,67,250,90
0.61,0.43,1,135,250,90
0.298,0.93,2,67,250,90
0.320,0.97,2,67,250,90
0.212,0.72,2,67,250,90
0.226,0.79,2,67,250,90
0.651,0.136,1,135,250,90
0.93,0.50,2,67,250,90
0.450,0.111,1,135,250,90
0.385,0.100,1,135,250,90
0.547,0.126,2,67,250,90
0.03,0.10,2,67,250,90
0.579,0.133,1,135,250,90
0.61,0.43,1,135,250,90
0.622,0.136,2,67,250,90
0.576,0.129,1,135,250,90
0.698,0.144,1,135,250,90
0.360,0.97,1,135,250,90
0.363,0.100,2,67,250,90
0.144,0.64,2,67,250,90
0.500,0.118,1,135,250,90
0.108,0.57,2,67,250,90
0.36,0.32,2,67,250,90
0.201,0.75,1,135,250,90
0.39,0.32,1,135,250,90
0.10,0.18,1,135,250,90
0.86,0.46,1,135,250,90
0.136,0.64,2,67,250,90
0.244,0.82,2,67,250,90
0.720,0.151,1,135,250,90
0.345,0.104,2,67,250,90
0.201,0.75,1,135,250,90
0.36,0.32,1,135,250,90
0.230,0.82,1,135,250,90
0.266,0.90,1,135,250,90
0.111,0.57,1,135,250,90
0.345,0.100,1,135,250,90
0.10,0.18,1,135,250,90
0.752,0.151,2,67,250,90
0.378,0.108,1,135,250,90
0.219,0.82,2,67,250,90
0.309,0.93,1,135,250,90
0.320,0.97,1,135,250,90
0.590,0.133,1,135,250,90
0.64,0.43,1,135,250,90
0.86,0.50,2,67,250,90
0.252,0.86,1,135,250,90
0.216,0.79,2,67,250,90
0.392,0.111,1,135,250,90
0.57,0.39,1,135,250,90
0.385,0.108,1,135,250,90
0.162,0.72,1,135,250,90
0.162,0.72,2,67,250,90
0.536,0.129,1,135,250,90
0.223,0.82,1,135,250,90
0.82,0.50,1,135,250,90
0.460,0.115,1,135,250,90
0.234,0.79,1,135,250,90
0.183,0.68,2,67,250,90
0.18,0.25,2,67,250,90
0.18,0.21,1,135,250,90
0.18,0.25,1,135,250,90
0.32,0.32,1,135,250,90
0.32,0.32,1,135,250,90
0.561,0.129,1,135,250,90
0.03,0.10,1,135,250,90
0.07,0.14,2,67,250,90
0.306,0.90,2,67,250,90
0.536,0.129,1,135,250,90
0.633,0.136,2,67,250,90
0.86,0.50,1,135,250,90
0.230,0.79,1,135,250,90
0.666,0.140,1,135,250,90
0.234,0.79,2,67,250,90
0.486,0.122,1,135,250,90
0.655,0.140,1,135,250,90
0.608,0.133,2,67,250,90
0.03,0.10,1,135,250,90
0.356,0.104,2,67,250,90
0.237,0.82,1,135,250,90
0.10,0.18,1,135,250,90
0.306,0.97,2,67,250,90
0.608,0.133,2,67,250,90
0.61,0.43,1,135,250,90
0.154,0.68,1,135,250,90
0.176,0.72,2,67,250,90
0.14,0.21,1,135,250,90
0.36,0.32,1,135,250,90
0.302,0.97,2,67,250,90
0.32,0.32,1,135,250,90
0.32,0.32,1,135,250,90
0.43,0.36,1,135,250,90
0.532,0.122,1,135,250,90
